sample_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10
62,-2.598416326919204,-1.5224113916643969,4.355192324799753,0.07439129646977914,4.216869988375242,-2.196832653838408,-2.340587505356117,20.486346273598272,-4.323018493617582,-5.4384316615331585
63,-3.695174065025903,-1.321894844965592,-0.8614442810312282,0.024843128966224638,2.1264925274661493,-4.390348130051806,-3.5986144947600853,-16.030109967218596,-3.4820958422072605,-7.064527089535534
64,-3.018356916798313,-5.938911887972619,3.342579891682676,0.04888146873509093,3.427965669994301,-3.036713833596626,-1.4736632632938953,13.398059241778732,-1.2189307427237133,-2.26089978275877
65,-3.8278887415497165,3.773277142039909,3.1678603993454235,0.02175549865772136,1.7586425946159117,-4.655777483099433,-6.177195829383452,12.175022795417966,-2.05686862276235,-0.9318772776648887
66,-3.9387652290166333,1.824080201183628,6.3778889718859055,0.01947224366868691,2.168861172350578,-4.877530458033267,-0.5402763700576441,34.645222803201335,-4.1032366412406365,-0.02498357827941433
67,-1.5515868766015424,-0.6987507724580417,-2.5257295817847263,0.2119114295810702,0.1581053125705325,-0.10317375320308475,-5.610579158536959,-27.680107072493083,-0.9745671804756197,-6.036162170177299
68,-7.638885978068004,1.9649677069740488,1.630042780795962,0.000481364403975168,1.3662181764550938,-12.277771956136007,-7.012627635031228,1.4102994655717342,-2.8726706302116902,0.6145231219563265
69,-8.555198170597496,-4.763452456224477,-2.1163654365973823,0.00019254162947618015,2.435001828690272,-14.110396341194992,-6.412500338305349,-24.814558056181674,-6.481225667817956,-3.734442514440834
70,1.5929676189020991,-1.4763812994210177,6.44763308690067,4.918323000788067,-0.35117270942094514,6.185935237804198,-3.88549497335585,35.13343160830469,-6.361713757663383,-5.3150647672405755
71,-11.267955631989276,-2.4634072690898545,5.46284567570168,1.2775827717597391e-05,0.00951065910382698,-19.53591126397855,-4.651269685204488,28.23991972991176,-1.4010475233342228,2.239478917465868
72,1.484760433677689,5.2777604625724415,4.554482003262812,4.413907862433289,-2.575242231202772,5.969520867355378,-8.126809263720459,21.881374022839687,-4.185988419058816,-4.774722775170602
73,-4.260380470459878,-4.375232430431418,1.5816305143882758,0.014116930313298318,2.3013196087185097,-5.5207609409197556,-0.8631169125296889,1.0714136007179302,-1.487664795529742,-1.4599604004237583
74,-4.508637702044764,0.645570217532256,-0.1606262710873394,0.01101345356602875,2.036532999096333,-6.017275404089528,-1.933626490060118,-11.124383897611375,-4.514498031450411,2.468680344908483
75,4.243249796051045,-0.22502507213987477,1.1595178477902968,69.6337801131403,1.1456231132420889,11.48649959210209,-4.587579039423543,-1.8833750654679235,-3.0691633162432526,3.3901873555370425
76,-5.461990459512305,-4.940504414897475,7.08428297296765,0.004245097634876967,-1.6739179663083132,-7.9239809190246095,-3.085319499335306,39.589980810773554,-1.5829889348230215,-2.7376122436661134
77,-4.542844462475616,-4.2800438478111165,7.801611767743499,0.010643089587272005,2.071854905666073,-6.085688924951231,-2.392121912158588,44.61128237420449,-4.719549801644994,1.5469111543911276
78,-2.7935326437576897,-1.8985903258874228,0.9521455125932523,0.061204617451398664,2.2754947026630705,-2.5870652875153795,-9.793447865603586,-3.3349814118472336,-4.792705867236875,-4.29724145313475
79,-6.592675275464222,-5.9909030359498665,2.560047479188032,0.0013703689409076615,1.519422732666686,-10.185350550928444,-4.7744563751535605,7.920332354316223,-3.95425150029602,3.339159123059365
80,3.7210100675427693,-3.7190658268813443,3.5891206570553784,41.306094990580235,3.133788444477965,10.442020135085539,-6.418156723795041,15.123844599387649,-4.212613739303354,-0.9940524176487486
81,-5.886991175530033,-8.404314214277857,2.518798015483794,0.0027753145814335837,-1.0528638032044828,-8.773982351060067,-5.196435662640809,7.631586108386557,-3.3311781499297344,-4.656477872039843
82,-4.353026937288444,1.9448849972724194,-1.3166025019624135,0.01286780353695381,0.842286842273337,-5.706053874576888,-7.740729616679539,-19.216217513736893,-1.831985927652808,6.242015063669368
83,-1.4270440425009134,-7.7436327601345445,1.752627823921995,0.2400173557809337,0.6836029187750753,0.14591191499817313,-4.3328880567465475,2.268394767453966,-2.620795098692054,4.712441604546924
84,-4.1892903595535955,0.2572123801097641,6.696650145824491,0.015157037104063447,1.2419137126901225,-5.378580719107191,-0.15923164643816445,36.87655102077144,-4.213361749600504,-5.573478365892114
85,-4.095410463607886,-1.301743324611416,0.4406858990526481,0.01664891110808857,3.0296673477149323,-5.190820927215771,-5.414908580335621,-6.915198706631463,-0.04615286443637512,-2.1058473151683885
86,-11.040416782529839,-1.1499200718200824,4.9549852519067565,1.6040131095392634e-05,2.4772637885805917,-19.080833565059677,3.5067287750518314,24.684896763347297,-2.2103444832312507,-2.5904378875660306
87,-4.214377632891102,-2.3672042723352598,2.17163890651553,0.014781518435832629,0.891017510022605,-5.428755265782204,-5.521031036788257,5.20147234560871,-3.9760616069604513,4.885814011344634
88,-1.6693507732646677,-5.363270206371102,5.380923553825898,0.18836932034782597,2.062859009128248,-0.3387015465293355,-6.293093432627302,27.66646487678129,-2.3627585675412535,1.6482465176686931
89,0.2538292595727505,4.160911432107235,-1.1259704006579065,1.2889517093132337,3.051978019320167,3.507658519145501,-5.34724815701384,-17.881792804605347,0.07306400502173593,-5.535257725858781
90,-6.744390765546984,1.2002455132795156,1.9608481035057435,0.001177465813581487,0.930235906129267,-10.488781531093968,-3.3623147359136394,3.7259367245402046,-1.4998360100803885,-6.924935908269819
91,-4.533619705798188,-0.6200337835462981,6.09657766281345,0.010741723737581237,1.1983260850898956,-6.0672394115963755,1.1251867236396853,32.67604363969415,-5.829910022374636,0.6599285794385179
92,0.7293169689842376,-4.522643133552549,0.45489579368746913,2.073663747193785,0.07192427969520576,4.458633937968475,-3.5696762889670297,-6.815729444187716,-2.1678704492334853,0.9561096481162732
93,-5.729451309240361,-0.3087513132661599,5.132931246516331,0.003248859363758964,-3.935879346444856,-8.458902618480723,-3.9092643135908314,25.93051872561432,-3.961689693672118,2.512774115679621
94,2.058832313383208,-6.32530157258322,-4.43802336230519,7.836813523252497,-1.7664194187631743,7.117664626766416,-4.877585940705418,-41.06616353613633,-0.8314561331727868,-1.642820644154844
95,2.540871122656113,-0.468619702796341,2.5828634246256907,12.690721331899766,-0.14210984903975654,8.081742245312226,-6.214538999626614,8.080043972379833,-6.677494438748956,3.2283766420893967
96,-1.4088162200769614,1.3804615111825882,2.2630282273938676,0.24443246620115164,0.9785705451479731,0.18236755984607722,-4.693488711227184,5.841197591757073,-3.636675690994176,-3.5268697809860994
97,-0.9000527847533446,-0.13512000341662667,9.549148588412397,0.40654819962778066,3.5552504920670507,1.1998944304933108,-3.202481995060996,56.84404011888678,-2.2484843496458087,-1.3090677606960026
98,-8.409682611466426,0.18965302629062508,9.28371046078554,0.0002227005282972556,-0.8906621596940933,-13.819365222932852,-2.509330313203816,54.98597322549878,1.5552638652118032,-2.649869746973854
99,-2.7537921342677136,2.6985771002110317,-5.978292411623757,0.06368589724344141,-2.211364284523646,-2.5075842685354273,-2.855213781781797,-51.8480468813663,-6.528114376250813,-2.2472013025433375
100,-5.989864907000065,-2.5958781729583595,8.242852358399512,0.0025040023005365834,0.04295278147578019,-8.97972981400013,-0.9969837277812266,47.699966508796585,-5.666132553290901,2.876408793716495
101,-7.012601013634397,-0.5520090497432824,2.6571334385705865,0.0009004634221752427,1.8910427341662388,-11.025202027268794,-0.23895843119098492,8.599934069994106,-5.729899826958759,-7.220933213555158
102,-1.7653628690921421,-2.120822379094697,0.15465604662168086,0.17112467936020187,-2.16857373473172,-0.5307257381842843,-1.9051655923838027,-8.917407673648235,-3.6607923607401744,-6.609262702486217
103,-0.17855020436718094,-0.8629750701567764,-1.3170722899669816,0.8364820607706881,4.463710164158039,2.642899591265638,-4.458846064132409,-19.219506029768873,-3.988556700298581,-0.06436779119525671
104,-9.554197385694987,-5.785520887881944,2.185101872302715,7.09030302407963e-05,-0.882618609878242,-16.108394771389975,-4.323561935152115,5.295713106119004,-2.878832284318754,0.48210131722263405
105,-3.148063428159251,-5.270189684290188,11.40213762545645,0.04293519349553344,-1.2050124983230677,-3.2961268563185024,-2.4059917676465927,69.81496337819516,0.6884918085104088,-6.238937440073082
106,-2.129122760752799,-2.387486867701918,-0.2829306179322617,0.1189415883295241,2.3870389378598054,-1.2582455215055983,-4.457302119916287,-11.980514325525832,-4.646693527509234,-2.9003207218203464
107,0.28955409484762873,2.50666285319375,3.063071098185168,1.3358317009649228,-1.8726654870468504,3.5791081896952575,1.7149652551378436,11.441497687296174,-2.3055402346051674,0.1367600048575457
108,-3.833796629566124,1.252977388049497,10.563294502178145,0.02162734852895208,1.1819290303342034,-4.667593259132248,-5.561179733483964,63.943061515247024,-1.5898515081747004,3.534487181962609
109,-0.112506534567407,-8.29064310392356,9.076854657234303,0.8935915078554948,0.0990161006996444,2.774986930865186,-6.928439354654948,53.53798260064012,-3.1942871718780976,-5.493050743007262
110,-6.108877397506332,-2.7911343642498054,8.262133783030642,0.002223045008411225,-3.167337044110904,-9.217754795012665,-4.225177136005473,47.83493648121449,-0.11492624703135723,-2.233262293654281
111,-5.0103879582340225,-0.5847765991094436,1.8101634162150484,0.006668315776348464,3.0413194383508633,-7.020775916468045,-4.570973993282601,2.6711439135053396,-1.2141622813928419,0.7426097906601936
112,-2.3230673110491162,1.2760677177820994,5.662838922638306,0.09797261177554971,1.1497678084500471,-1.6461346220982325,-5.887454490595666,29.63987245846814,-3.338868185288889,3.169945711326158
113,-3.463380147700941,-0.004663883891256937,0.31984491831360184,0.03132370412718817,-3.512183145003151,-3.9267602954018823,-5.175881585768069,-7.761085571804787,-2.147796156404552,-1.4065599248994416
114,0.4184406229919482,1.4456544576650798,1.0904302575436526,1.5195900932441628,-1.0704355038910518,3.8368812459838963,0.7616700311617013,-2.3669881971944315,-3.9667664043070143,-3.104175066846952
115,-5.581521627172087,2.4294956450777816,3.7102461363952086,0.003766829445779362,0.2850747378697789,-8.163043254344174,-4.604494132632553,15.97172295476646,-5.802863993483346,0.2917090342531803
116,-2.191610264421457,4.002727155001694,2.6715270530172304,0.11173667807836588,1.8435501761628084,-1.383220528842914,-1.4945474704160087,8.700689371120614,-2.470458602731816,-6.037416176367641
117,-3.903841937019709,0.19912038180568148,5.98972755590869,0.020164292495904002,0.9009898011512361,-4.807683874039418,-2.734699723468362,31.928092891360834,-5.533818437906063,1.9030234130485892
118,-3.0445424798214513,-0.9784392602830594,-1.3345192762433333,0.04761809324299111,0.27414692016956754,-3.0890849596429026,-5.899308783427158,-19.341634933703332,-6.97243192835805,-9.476614720872309
119,-1.5977924587093297,-3.5621403568362275,12.768133959957108,0.2023427052017146,-1.810545126209937,-0.19558491741865947,-4.73406987998698,79.37693771969975,-5.8498430158847015,7.193029087209289
120,-4.151159233957354,-3.422921427629065,-1.9000446556023984,0.01574615242615121,1.78665221238621,-5.3023184679147075,-1.7939126890922643,-23.300312589216787,-1.4487560339604433,-3.261393770784842
121,-6.823313447813567,-2.1391722742628225,8.164983327240178,0.0010881095483302032,0.06146408050237562,-10.646626895627135,-4.165949724010256,47.15488329068124,-3.0130102815927615,-2.3945641973265466
122,-0.558545315554428,-4.594823176258898,-0.8509962956446007,0.5720405974520303,2.2579637539632977,1.882909368891144,-3.7377947931342375,-15.956974069512205,-2.288509372302079,-1.55813691956624
123,-5.408058775039437,-0.9569032957191599,6.343098738709888,0.004480329101758164,1.0207116622738446,-7.816117550078873,-5.870810432703291,34.401691170969215,-2.716656362451065,-3.3433910714568595
124,-3.367975645486039,1.32281650006774,-1.3364572281440452,0.03445932467319442,1.1718388700506543,-3.7359512909720776,-2.2663953275647053,-19.355200597008317,-5.93711487887578,-1.905637148501044
125,-8.409420250669033,2.6818215282970153,-3.0401927289752413,0.00022275896385070353,3.346290348312223,-13.818840501338066,-2.9359220324221704,-31.281349102826688,-2.675891757321455,3.8598944112670397
126,-1.8438589838915944,-3.2727882170678475,0.5309617266681661,0.15820573323344056,-2.220235496577133,-0.6877179677831888,-6.943890531393279,-6.283267913322837,-2.448730762749303,-6.6005519865043745
127,-0.21017336037488166,0.26449577290247817,0.1431903532455765,0.8104437349613051,-6.2756003710616675,2.5796532792502367,-1.0271419860317357,-8.997667527280964,-2.7489395737933786,2.9404676962532346
128,-1.1149520276616194,3.6055256991266784,2.5975146622414087,0.32793101013963727,1.5307851533508705,0.7700959446767612,-8.676365053537342,8.182602635689861,-4.785103033962436,-14.73591207788527
129,-3.030756233664912,-4.270015996958891,5.266654596547802,0.04827911402609277,-1.9393342364046018,-3.061512467329824,-5.191551128975817,26.866582175834615,-2.0537211684024888,-6.57539978963271
130,-4.717012819409906,2.4128217974296584,-0.8671429626859495,0.008941849612566506,-0.4174646162292519,-6.434025638819811,-3.1545280564657956,-16.070000738801646,-3.827572126873495,-2.493127687153515
131,-2.6335488220959045,0.6220927743940852,1.608901213099588,0.07182312194595343,0.5793281806349215,-2.267097644191809,-3.4645388228276928,1.262308491697116,-5.445135305150604,-3.762277686040406
132,-5.955034683808897,-7.3234559726999855,-4.0543870458912155,0.0025927539064618597,-1.952740545159482,-8.910069367617794,-3.04218156867758,-38.38070932123851,-1.8232956064869252,-15.538893883009337
133,-1.5499525063139874,-5.036526036791058,-4.495280123004541,0.2122580545047512,-0.03552706871279643,-0.0999050126279748,-9.029674737126271,-41.46696086103179,-3.5570665587147023,-5.124661407249111
134,-5.399682209336906,1.0643816594798223,3.919690410682864,0.004518016497956297,-0.8581641013528283,-7.799364418673813,-6.5596182870112685,17.437832874780046,-3.7547302705672454,-2.6383813634253386
135,-1.4792419036956028,-1.5418580316556691,5.995765774827038,0.22781032510347962,3.4135169966980663,0.041516192608794356,-5.242983033951686,31.970360423789266,-1.1578089941172542,5.514619097066792
136,-10.203387059302223,-2.3405824968513005,-0.6042201586192593,3.704463358206481e-05,3.419670767055428,-17.406774118604446,-1.9744216081809385,-14.229541110334814,-4.327363896963836,0.5022127518449677
137,-6.079265348999151,-4.936907435250992,0.26151000197426555,0.002289858281819902,-2.3776917297550617,-9.158530697998302,-1.91551214499535,-8.169429986180141,0.2613749642267895,-2.1051275569733665
138,-4.120683623956597,5.358570100478017,7.328943703083012,0.016233413097718846,-2.5316694551720778,-5.241367247913194,-4.49705735236287,41.30260592158108,-3.4823400824779718,-5.84118712315434
139,-5.861659562533465,-7.0773464465446825,1.3811986288807117,0.0028465157896922218,1.709694210586712,-8.72331912506693,-4.526844241340629,-0.3316095978350191,-0.29503184993976905,1.4045223888435583
140,-4.544651929278396,0.9187392366327196,3.9805574885948314,0.010623869930841927,-3.091245739680269,-6.089303858556791,-0.6531265299573437,17.863902420163818,-3.762588506629131,-2.580656022705499
141,-3.333471495406281,-2.4162374255417585,6.600421073228663,0.03566906489485165,2.5391267942206506,-3.6669429908125624,-6.655730322964816,36.202947512600645,-4.192768004644271,-2.820076676078427
142,-4.055613299988036,2.1090275889489165,5.603725084102637,0.017324851593267302,2.540397280301504,-5.111226599976073,-7.112469267129322,29.22607558871846,-2.3500803537884742,-5.041718676599169
143,-2.2201847709751674,-1.5761204938476296,4.6270596861675335,0.10858904286786865,-0.9984816533921963,-1.4403695419503348,-4.32895487786547,22.389417803172734,-4.114897245831264,3.7249260845292715
144,-6.180880047181175,-3.8170033362093054,3.143923639424351,0.0020686065819634464,2.8564892262431245,-9.36176009436235,-7.761441187538946,12.007465475970456,-3.125077675357401,-1.5049294492731553
145,-1.2431253307981711,-6.8476857814251355,3.8753004779268774,0.2884812083670608,0.8344373170053014,0.5137493384036578,-5.0640550590590525,17.12710334548814,-5.522353849998399,-2.6638140472128766
146,-6.0339218641932195,-2.4223998067774124,1.2307857207697428,0.002396078433231303,-1.1020052868642005,-9.067843728386439,-3.911165039522116,-1.384499954611801,-2.4055191412575447,-3.1239189253659227
147,-4.8499583121105365,-0.6322487708302735,5.885822660546742,0.007828703904566208,-1.038024619238934,-6.699916624221073,-8.498192534050311,31.20075862382719,-4.19086022450159,-2.758941958256648
148,-7.5328730470930605,-2.3112529499055734,2.988081183718274,0.0005351983955034158,0.28441787835131094,-12.065746094186121,-1.8526988106324862,10.916568286027918,-2.2688105594107437,-3.322069476215139
149,2.3407066501818203,3.9955172005156108,1.5968710743678798,10.388575058005554,3.842920856672158,7.681413300363641,-3.2540419014281547,1.1780975205751592,-3.804565870838693,-4.383021698330956
