sample_id,feat_2,feat_5,feat_7,feat_9,feat_10
24,-2.6294432864599897,3.557765731282071,-3.16913300691314,-2.55092228024166,-3.0760731404066486
25,1.1292729829631352,-1.9800267241954812,-1.580671576647024,-3.3863628633616023,-6.310426531812724
26,-6.406514018969979,3.171715303282556,-2.365716855225904,-3.200733598831816,-4.056084934643563
27,-5.264193169153926,3.525456294529924,-1.3776038468966745,1.1300897896371551,-0.1615431422560975
28,3.1690188356750904,0.6319585226006116,-2.7381470339410465,-5.476119497003074,-9.035339116649515
29,-3.4047769041076723,2.01121293895043,-4.329518937735156,-2.340896239564856,-3.057195050584025
30,-4.594937053568699,1.3991900347447657,-7.537326281571503,0.4600833182280777,-6.042367395632342
31,-4.455580057889258,2.042605771071893,-6.245841756657256,0.6751480002166845,-11.76596900691571
32,-5.7727525470887375,2.7423191125390005,-4.013395199100009,-3.9419242360316793,-2.5972943469928795
33,-0.1494367561227148,4.914369002942763,-4.0630077174812405,-2.455757960693853,7.342304824480606
34,-3.8234370212431577,1.1387260493688551,-0.8358257548335462,-5.478500769238778,4.732643544124403
35,-0.8039973571695285,1.3783758524886869,-1.9847511790887884,-4.903985578404322,-0.6193715431668203
36,-1.4671460448894953,2.09739460892275,-4.698753774333408,0.3938310279476766,-0.6509766653252747
37,0.3749224147033083,0.0970188080430591,0.4391377397712448,-3.393283873484126,-3.068819826310262
38,-0.6542912757856323,3.421397433163737,-4.935789845615206,-4.624734971673671,-11.81184582919274
39,-7.126015640064205,-0.1803185855507316,-6.703786956007125,-6.803324513875831,3.890527997789744
40,-5.807141221794042,1.6640570482006332,-4.140438684276619,3.634301965815143,-0.2896272932963704
41,-1.9611554426031683,0.9358626053995416,0.1600404206414518,-2.855671355178917,-0.5740570178430913
42,3.162130913838279,3.099216416179246,-3.4144890664227088,-4.6830932049307386,-6.428582634717351
43,-4.0227970076486965,-0.2247457424631034,-3.686027401613996,-1.624356958837765,-5.918416016989227
44,-2.4151696394893105,7.027686378342924,-3.0424205640712385,-3.578176256729116,-0.2082890891526829
45,0.3138027119152933,3.10144294884894,-3.495428988482532,-1.2089777969663882,1.9983303746660412
46,-4.243761315704114,-0.9673789872330688,-7.878811670204495,-3.607707967997692,4.60188303188522
47,1.3145634058192606,-1.0531324785035872,-1.9016886478476975,0.9967257756740744,-2.2026192664930173
48,0.128781722548374,0.7312094043590212,-5.019127005137017,-3.7150419425793446,-0.6859113042985738
49,1.1377082920768062,1.81813915399176,-3.1018574890917043,-2.500760197960044,-9.885582449825838
50,-3.14371798835502,-0.419881801740315,-4.672330415824196,-0.7115660877565517,-5.061279921246976
51,-2.2920345125611465,1.1789332539771842,-5.800403882760674,-0.817355245378431,4.522421630042344
52,-2.8877090597390245,-0.5839391917158305,-5.324355326192666,-0.3628688863747706,-1.6292728931124436
53,-3.1816435103406224,0.3389158635092475,-2.633383743107708,-5.517566046473966,-3.0714187686250414
54,2.14157291828748,0.0127520221973964,-2.666141981946297,-1.595299987241536,-4.750150558468281
55,1.5036715500249542,1.5500183510471088,-5.088334332068323,-1.659383091876623,2.765926957683837
56,-2.8306500325127453,0.3852792733767077,-5.333486739282529,-0.2362207352896352,-6.781257827978402
57,-3.4352126182271645,2.1767886621309915,1.7381216347546191,-4.377452758506941,-8.985912427245372
58,-2.4334342936769566,2.2403229035247207,-8.206493418913817,1.5419373557232787,4.293606803223321
59,-0.817036873304726,4.306768807445992,-6.620050646123866,-0.091664334453362,-4.330569700288341
60,-0.1915316571662175,-0.3132174711055047,-1.7655197075799056,0.7870453963409063,-6.241637668607514
61,-8.012797236935914,-1.1809091917172778,-5.278629319719634,-2.2287664984092985,-7.582706613920689
62,-1.5224113916643969,4.216869988375242,-2.340587505356117,-4.323018493617582,-5.438431661533159
63,-1.321894844965592,2.1264925274661493,-3.5986144947600853,-3.4820958422072605,-7.064527089535534
64,-5.938911887972619,3.427965669994301,-1.4736632632938953,-1.2189307427237133,-2.26089978275877
65,3.773277142039909,1.7586425946159117,-6.177195829383452,-2.05686862276235,-0.9318772776648888
66,1.824080201183628,2.168861172350578,-0.5402763700576441,-4.1032366412406365,-0.0249835782794143
67,-0.6987507724580417,0.1581053125705325,-5.610579158536959,-0.9745671804756196,-6.036162170177299
68,1.9649677069740488,1.3662181764550938,-7.012627635031228,-2.8726706302116902,0.6145231219563265
69,-4.763452456224477,2.435001828690272,-6.412500338305349,-6.481225667817956,-3.734442514440834
70,-1.4763812994210177,-0.3511727094209451,-3.88549497335585,-6.361713757663383,-5.315064767240576
71,-2.4634072690898545,0.0095106591038269,-4.651269685204488,-1.4010475233342228,2.239478917465868
72,5.2777604625724415,-2.575242231202772,-8.126809263720459,-4.185988419058816,-4.774722775170602
73,-4.375232430431418,2.3013196087185097,-0.8631169125296889,-1.487664795529742,-1.4599604004237583
74,0.645570217532256,2.036532999096333,-1.933626490060118,-4.514498031450411,2.468680344908483
75,-0.2250250721398747,1.1456231132420889,-4.587579039423543,-3.069163316243253,3.3901873555370425
76,-4.940504414897475,-1.6739179663083132,-3.085319499335306,-1.5829889348230215,-2.737612243666113
77,-4.2800438478111165,2.071854905666073,-2.392121912158588,-4.719549801644994,1.5469111543911276
78,-1.8985903258874228,2.2754947026630705,-9.793447865603586,-4.792705867236875,-4.29724145313475
79,-5.9909030359498665,1.519422732666686,-4.7744563751535605,-3.95425150029602,3.339159123059365
80,-3.719065826881344,3.133788444477965,-6.418156723795041,-4.212613739303354,-0.9940524176487486
81,-8.404314214277857,-1.0528638032044828,-5.196435662640809,-3.3311781499297344,-4.656477872039843
82,1.9448849972724196,0.842286842273337,-7.740729616679539,-1.831985927652808,6.242015063669368
83,-7.743632760134544,0.6836029187750753,-4.332888056746548,-2.620795098692054,4.712441604546924
84,0.2572123801097641,1.2419137126901223,-0.1592316464381644,-4.213361749600504,-5.573478365892114
85,-1.301743324611416,3.0296673477149323,-5.414908580335621,-0.0461528644363751,-2.1058473151683885
86,-1.1499200718200824,2.477263788580592,3.5067287750518314,-2.2103444832312507,-2.5904378875660306
87,-2.36720427233526,0.891017510022605,-5.521031036788257,-3.9760616069604513,4.885814011344634
88,-5.363270206371102,2.062859009128248,-6.293093432627302,-2.362758567541253,1.6482465176686931
89,4.160911432107235,3.051978019320167,-5.34724815701384,0.0730640050217359,-5.535257725858781
90,1.2002455132795156,0.930235906129267,-3.3623147359136394,-1.4998360100803885,-6.924935908269819
91,-0.6200337835462981,1.1983260850898956,1.1251867236396853,-5.829910022374636,0.6599285794385179
92,-4.522643133552549,0.0719242796952057,-3.5696762889670297,-2.1678704492334853,0.9561096481162732
93,-0.3087513132661599,-3.935879346444856,-3.909264313590832,-3.961689693672118,2.512774115679621
94,-6.32530157258322,-1.7664194187631743,-4.877585940705418,-0.8314561331727868,-1.642820644154844
95,-0.468619702796341,-0.1421098490397565,-6.214538999626614,-6.677494438748956,3.2283766420893967
96,1.3804615111825882,0.9785705451479731,-4.693488711227184,-3.636675690994176,-3.5268697809860994
97,-0.1351200034166266,3.5552504920670507,-3.202481995060996,-2.2484843496458087,-1.3090677606960026
98,0.189653026290625,-0.8906621596940933,-2.509330313203816,1.5552638652118032,-2.649869746973854
99,2.698577100211032,-2.211364284523646,-2.855213781781797,-6.528114376250813,-2.247201302543337
100,-2.5958781729583595,0.0429527814757801,-0.9969837277812266,-5.666132553290901,2.876408793716495
101,-0.5520090497432824,1.8910427341662388,-0.2389584311909849,-5.729899826958759,-7.220933213555158
102,-2.120822379094697,-2.16857373473172,-1.905165592383803,-3.6607923607401744,-6.609262702486217
103,-0.8629750701567764,4.463710164158039,-4.458846064132409,-3.988556700298581,-0.0643677911952567
104,-5.785520887881944,-0.882618609878242,-4.323561935152115,-2.878832284318754,0.482101317222634
105,-5.270189684290188,-1.2050124983230677,-2.4059917676465927,0.6884918085104088,-6.238937440073082
106,-2.387486867701918,2.3870389378598054,-4.457302119916287,-4.646693527509234,-2.9003207218203464
107,2.50666285319375,-1.8726654870468504,1.7149652551378436,-2.3055402346051674,0.1367600048575457
108,1.252977388049497,1.1819290303342034,-5.561179733483964,-1.5898515081747004,3.534487181962609
109,-8.29064310392356,0.0990161006996444,-6.928439354654948,-3.1942871718780976,-5.493050743007262
110,-2.791134364249805,-3.167337044110904,-4.225177136005473,-0.1149262470313572,-2.233262293654281
111,-0.5847765991094436,3.0413194383508637,-4.570973993282601,-1.214162281392842,0.7426097906601936
112,1.2760677177820994,1.1497678084500471,-5.887454490595666,-3.338868185288889,3.169945711326158
113,-0.0046638838912569,-3.512183145003151,-5.175881585768069,-2.147796156404552,-1.4065599248994416
114,1.4456544576650798,-1.0704355038910518,0.7616700311617013,-3.9667664043070143,-3.104175066846952
115,2.4294956450777816,0.2850747378697789,-4.604494132632553,-5.802863993483346,0.2917090342531803
116,4.002727155001694,1.8435501761628084,-1.4945474704160089,-2.470458602731816,-6.037416176367641
117,0.1991203818056814,0.900989801151236,-2.734699723468362,-5.533818437906063,1.9030234130485888
118,-0.9784392602830594,0.2741469201695675,-5.899308783427158,-6.97243192835805,-9.476614720872307
119,-3.5621403568362275,-1.810545126209937,-4.73406987998698,-5.8498430158847015,7.193029087209289
120,-3.422921427629065,1.78665221238621,-1.7939126890922643,-1.4487560339604433,-3.261393770784842
121,-2.1391722742628225,0.0614640805023756,-4.165949724010256,-3.013010281592761,-2.3945641973265466
122,-4.594823176258898,2.2579637539632977,-3.7377947931342375,-2.288509372302079,-1.55813691956624
123,-0.95690329571916,1.0207116622738446,-5.870810432703291,-2.716656362451065,-3.3433910714568595
124,1.32281650006774,1.1718388700506543,-2.2663953275647053,-5.93711487887578,-1.905637148501044
125,2.6818215282970157,3.346290348312223,-2.9359220324221704,-2.675891757321455,3.85989441126704
126,-3.2727882170678475,-2.220235496577133,-6.943890531393279,-2.448730762749303,-6.600551986504375
127,0.2644957729024781,-6.275600371061668,-1.0271419860317357,-2.7489395737933786,2.9404676962532346
128,3.6055256991266784,1.5307851533508705,-8.676365053537342,-4.785103033962436,-14.73591207788527
129,-4.270015996958891,-1.9393342364046016,-5.191551128975817,-2.0537211684024888,-6.57539978963271
130,2.4128217974296584,-0.4174646162292519,-3.154528056465796,-3.827572126873495,-2.493127687153515
131,0.6220927743940852,0.5793281806349215,-3.4645388228276928,-5.445135305150604,-3.762277686040406
132,-7.3234559726999855,-1.952740545159482,-3.04218156867758,-1.8232956064869248,-15.538893883009337
133,-5.036526036791058,-0.0355270687127964,-9.029674737126273,-3.5570665587147023,-5.124661407249111
134,1.0643816594798223,-0.8581641013528283,-6.5596182870112685,-3.754730270567245,-2.6383813634253386
135,-1.5418580316556691,3.4135169966980663,-5.242983033951686,-1.1578089941172542,5.514619097066792
136,-2.3405824968513005,3.419670767055428,-1.9744216081809385,-4.327363896963836,0.5022127518449677
137,-4.936907435250992,-2.3776917297550617,-1.91551214499535,0.2613749642267895,-2.1051275569733665
138,5.358570100478017,-2.5316694551720778,-4.49705735236287,-3.482340082477972,-5.84118712315434
139,-7.0773464465446825,1.709694210586712,-4.526844241340629,-0.295031849939769,1.4045223888435583
140,0.9187392366327196,-3.091245739680269,-0.6531265299573437,-3.762588506629131,-2.580656022705499
141,-2.4162374255417585,2.5391267942206506,-6.655730322964816,-4.192768004644271,-2.820076676078427
142,2.1090275889489165,2.540397280301504,-7.112469267129322,-2.3500803537884742,-5.041718676599169
143,-1.5761204938476296,-0.9984816533921964,-4.32895487786547,-4.114897245831264,3.724926084529272
144,-3.8170033362093054,2.8564892262431245,-7.761441187538946,-3.125077675357401,-1.5049294492731553
145,-6.847685781425136,0.8344373170053014,-5.0640550590590525,-5.522353849998399,-2.6638140472128766
146,-2.4223998067774124,-1.1020052868642003,-3.911165039522116,-2.4055191412575447,-3.1239189253659227
147,-0.6322487708302735,-1.038024619238934,-8.498192534050311,-4.19086022450159,-2.758941958256648
148,-2.3112529499055734,0.2844178783513109,-1.8526988106324864,-2.268810559410744,-3.322069476215139
149,3.9955172005156103,3.842920856672158,-3.2540419014281547,-3.804565870838693,-4.383021698330956
150,0.5763538124594554,-3.438507497360668,-2.925945671750287,-4.331815048132227,-3.887278579263139
151,-0.90038456960322,7.13711182819968,-3.243795874773766,-6.435939249533935,1.3074084787447209
152,-0.323928612970052,-0.0357670686970572,-4.326382400314202,-1.5205304873637462,-1.739592550944775
153,-2.7766911911455217,1.7793850414555736,-6.921146611607503,-5.96018256479505,0.3841655346300294
154,-7.757865583377927,-1.636553814009658,-0.2402173481011771,-1.6567779853250575,-11.52526368284204
155,-6.226807093625096,2.8102559433617262,-9.816669093393363,-2.535806505862879,-0.1794793484893049
156,-0.3096687502546984,5.9325526149104935,-6.912716451781733,-7.01126661902863,-0.4580244103965953
157,-0.9664049927843932,0.0741466449710157,-4.57157052734098,4.84671638429578,-1.2271584885317024
158,0.4109659772789693,4.0487326119500295,-6.325414654490839,0.0837562141873458,-0.9664067642455634
159,-5.082979724073294,3.3978237849060853,-2.782848440743482,-2.778199405512624,3.978847843886381
160,-6.4241360130120695,1.83886787573614,-2.4486579232966665,-1.6045707669395406,-6.681176741803679
161,-4.7680893272889655,1.0480247708068435,-3.874556167349657,-0.920277123711002,-4.827118390928336
162,0.6105255476821552,2.6223558847335484,-6.059046776573604,-3.8999858948720423,-9.009357118985324
163,-2.40100230501026,3.957874877582825,-5.019535656209508,-2.832118481387384,1.3717062505094728
164,-5.647708161911232,-0.0182138992007085,-4.550633007351687,-5.477637903081487,0.1942442057156648
165,-2.197633687000045,1.6207250689663155,-6.1672468844164925,-2.697221109328731,1.098129771015712
166,-4.359809438006117,1.9363380585301495,-7.825448896019129,-4.861995904110295,-11.283041127125127
167,-2.132218487339871,0.6322469009159641,-4.983448389123871,-0.6953813360521774,-4.451667531392906
168,0.4038630756582275,2.762664697657189,-2.235258104920532,-3.1246356643834936,-4.809787813262142
169,-8.848399732244209,-3.56309998304583,-7.770110360386948,-5.430203455533814,-0.0551962161398216
170,-4.517811694719737,2.798095638415517,-5.878644456695257,-3.7255881881778112,-6.268228692685723
171,-4.795319933128331,1.877082065209052,-1.697269694174123,-3.191773514408519,-6.824929422889965
172,-0.6322121063827786,4.70542411216689,-3.580162823992122,0.9604288868736196,-3.5056454595625817
173,-5.99164793535426,-3.8222392394513536,-1.469564375941268,-6.384959587956015,-0.9325771397063868
174,0.1338762116023408,0.6934492437830689,-4.432218802298427,-3.3574361550022798,4.651603468036382
175,2.306420438055264,1.724136014307053,-4.940660331625894,-4.924154619544619,-1.4958927794898595
176,-3.497321129055401,-0.0245241348733491,-4.588386360194659,-4.273505118073071,-3.2602962681647307
177,0.8276894865207041,0.1192774632494579,-2.075889814429802,-3.573670505647263,-2.7137212313261907
178,-2.4890743640122053,0.5697245730660869,-5.20642376262015,-3.9167588367959087,-2.323795338344417
179,2.655045812688787,1.5936716019125483,-4.75580088339082,-5.951172227863403,-2.084060267403861
180,3.2415278200199,2.4837791577731045,-6.364853980053995,-4.76365074491947,-4.870545120117823
181,-1.7694635274462946,2.447068622484023,-6.871880488337817,-6.869255509400904,3.988311776297646
182,0.505944985077091,0.4906490005460744,0.3593359577811128,-2.400437088432707,6.5301051824542045
183,-0.9162413756845628,2.3097546410829595,-3.4134025627159312,-5.996998659576896,3.4325806426719536
184,-1.3698893300774944,-0.2961689558846334,-5.107587335715852,-5.848103719050415,-3.766009110480161
185,-4.958141100640312,0.9574059340764848,-9.302867387113048,-3.850382322505184,1.091095197363135
186,0.4216082407854498,5.425762240779958,-5.107595945272859,-3.37926151293818,2.9899854019560053
187,-7.19810063226754,0.6366012542560898,-2.8414777372011715,-4.741316174835922,-1.812705464099137
188,4.6638899179863165,1.31597666268876,-0.4874622889415159,-5.361552463723491,-6.412222255159868
189,3.588736386463843,2.571240238897722,-4.096800784537209,-3.649553403715677,5.814199467910326
190,0.3596891365297741,1.0270017710349193,-6.159902070131307,-3.9395342543667904,1.0893783060559632
191,-1.7030208559903026,1.870908589976458,-0.6913599337160905,-1.691395288314006,-2.3826644768243117
192,-3.623970298657662,-0.9997750629262528,-5.214947964545283,-3.925151757988664,-9.051615869664758
193,-2.298922590075293,1.9841399948053395,0.2581898435866767,-3.646073559696009,-2.334563592746557
194,-2.3221693785865867,-0.569203038506779,-9.518841026203456,-6.805425126982337,-0.94749374208656
195,-4.068155432362818,0.5218336082370428,-3.7227712302308817,-8.352375354618434,-0.2432004547848274
196,-0.751676832857846,1.4347777265134896,-2.614775772724741,-1.447674013163745,0.2629977917162094
197,-1.959872516025748,0.8551548560670563,-7.674816423792474,-2.760643218510157,0.8278050352489204
198,-3.323206856973284,1.751201064210174,-0.8142903986792485,-3.332948971357522,3.3816126494768977
199,4.074906742021367,3.4033712974197194,-3.241744613324728,-5.369805700196748,-6.156347917848329
200,-0.5215883995206823,1.912913584897164,-4.45557379514528,-6.282962227800782,-2.4418927372541805
201,-2.845694548945656,-0.9871547175905744,-3.985751058282957,-1.5449683415544115,-11.43889648538389
202,-7.470269046088044,-3.5340852177802637,-1.35921690880626,1.2915708831393151,-4.445280405027026
203,-4.23982910826747,-3.4697897198765864,-7.906951593025434,-2.4065461934732952,-5.863431861652
204,-1.311332490006068,3.8903527049984654,-6.8801181713902455,-4.828556917690133,-8.21603931922846
205,-4.824712539052347,2.6160843507050275,-4.816269111338719,-3.815929076615069,-2.217706859020247
206,-2.4403683754349768,2.551126069272561,-2.954716331923702,-2.182166842871734,-3.8800156473076592
207,1.7628712266776922,1.271393504354782,0.4480412901982689,-0.6760266359527649,1.480094325940215
208,-4.148620926016309,-0.4876506160401328,-4.873732638168303,-3.241647961965193,-11.202329842660497
209,2.2590125400608096,4.735766655021889,-0.3192852247174209,-6.983652632996087,-2.341224162456311
210,-3.3800435080943547,3.655280232194792,-0.7164007442640807,-2.7329700675109048,0.1410303570102504
211,-1.8042729246048228,2.597370749002793,-3.3992887977207467,-4.162198141155064,-6.602682354864083
212,-2.668636422821753,-0.5575805051201248,-1.7246943505555774,-4.649612579279799,-3.1724553533458137
213,-5.852156740932628,2.9566821541653807,-5.062232548559384,-0.924735877947886,0.5077960320712291
214,-4.379670576297728,1.026870648251922,-4.525940465541914,-0.4310896550744743,-4.53582166170386
215,-0.8301902459025885,0.7601528330699177,-5.8173556790225085,-2.952263437016152,5.636949493941974
216,-4.339158086249536,-1.0367109852443908,-8.728145444797013,-1.6893572375561423,-1.0455694409395306
217,-9.74481172596943,1.1740372219794195,-2.9827068288252674,-2.430994668707363,-3.469736409906041
218,-1.3094256036117384,4.0291031591356825,-5.202517348972123,-3.870071355275436,0.7227151390226458
219,-0.8251554846215228,2.8091918738425523,-1.877188040554966,-1.9280235843388915,2.318735034722057
220,-1.6279549520603966,-0.9943933189961234,-2.6340702161994862,-3.6770474700489006,-11.386813123680913
221,2.105892266017245,4.581782908545419,-4.331227558001427,-3.274637805456807,-3.7488737807727737
222,-2.099669299488831,3.599236894089741,-4.969857743274155,0.0445048133974932,-4.2518827352889925
223,-3.43540865827366,0.9251962311598758,-1.1890023042528468,-0.9343523337596044,-9.0009687140537
224,-3.574492427879989,-0.2262076798930994,-4.418814297758297,-0.0003022016634823,-1.89298674799456
225,-4.840105939238387,0.1512901136951492,-6.182048819926957,-2.28416279626607,-6.406729376505104
226,-0.8055846701866751,-0.8869341012392034,-5.807387528091196,-3.2134911439374405,-2.1834437664067807
227,-2.559555671803164,5.172533386109268,-2.5147725999178165,-3.767249817129108,3.4032760993365585
228,-1.5705525785278909,1.2968244709393562,-1.9911205368661364,-5.921013577028701,-0.8499273340847864
229,-8.088926915263091,1.4181597760010116,-4.880767644936031,-2.017871112638632,-8.745801140210006
230,-1.5484105424076369,-0.4048165866643674,-7.234701992516676,-5.654940243823555,-3.961982453768452
231,-3.113708395293211,1.368315396144789,-4.3837397522747565,-5.061296939218762,-4.752438631314526
232,-3.5482682843667166,-0.031657468411482,-6.427887418725771,-5.38146522441738,11.033207583235356
233,-7.697109001667067,1.8456644296790508,0.296184386778366,-0.4474965337030743,6.891679302954434
234,-4.717714168055101,-2.6082306556482204,-0.1548859609520612,-4.527312691008074,-3.5072794984659312
235,4.121898303766438,0.7196943413132826,-5.334717482347656,0.7740724414097309,-4.12849738574827
236,0.1119901314182509,1.1366212991175488,-3.884551428071769,-4.086215247685253,-0.6370079845259276
237,0.8671446054682215,-1.2373197035760497,-3.1230865292983805,-3.6041787980053854,-2.6134867210734107
238,-4.211468299160813,0.4440444114859421,-3.227009751020069,-0.9072592893241488,-5.324277446346763
239,-3.676328547476212,1.4160243595235813,-6.954240365845527,-2.046349082202489,-7.056747313982986
240,-1.3187937464601345,0.5749131873354472,-5.988792169539849,-0.3976853120199477,2.725764351744525
241,-4.221443991210068,1.6139099503229395,-4.4922071620477055,-2.5056989960666987,-0.87515104155739
242,-2.870620762933826,1.901486945216062,-6.562213688545512,-5.6133482985702825,-3.805045357014393
243,-0.3233010434267245,1.6642634041960227,-4.046786982738079,-0.9889239147085114,-9.55353733369824
244,-2.254941823605028,-1.252204120902694,-4.9658818793191255,-0.5181480042910112,-0.2515052223421039
245,-2.134094224870167,5.25205580600275,-5.573606548205924,-0.5294919870357964,-12.103293498289098
246,-4.426672101351374,-0.5060576474654972,-1.1155636378403324,-1.005231636729618,-2.311745070730796
247,-6.121048230791942,0.9275582650563614,-7.234724894506487,-6.407720006497481,-3.6291424795097775
248,-6.133924580851215,-0.1473462957269449,-1.729783438820227,-4.823697973778436,1.2776085766430314
249,-0.9282389303350946,-0.8237896887506215,-7.774726260089595,-2.583489010717966,-1.902658093133572
250,3.757179036295418,-1.783308262906215,-4.396371986858826,0.7399166891401161,-3.663618838413892
251,-1.4048312404469283,-0.4311297633276434,-3.59090461625375,-5.762467720544014,0.0327754909472934
252,-2.387080536038239,-0.8107646831453499,-5.354016454361114,-1.845984590288822,6.527212504196631
253,3.4500817717403685,3.28211181969985,-3.8280417630606567,-5.754244968262227,9.187355364739275
254,-4.6885876573645024,1.3829111988910456,-3.26689255945509,-1.467309477160588,-6.634647132650396
255,1.5749134992852838,4.754625240017294,-3.5406398950351456,-2.275668711247393,-0.1428755254969731
256,0.3900834229731607,4.155222738637356,-2.3417392090877094,-2.227327788845052,-0.9432118401524174
257,-7.580027798130083,-1.0752597877426142,-2.570459701682765,-7.669221577935108,-3.370829841403097
258,0.7201051412063775,0.358607184212652,0.5403855672634261,-2.088812072172098,-3.178374010346504
259,5.785053273018235,3.883169212147763,-3.160501938810625,-2.8766929047445715,-3.2627863243279918
260,-6.216418620805965,-0.1689028621428432,-0.62201934955737,-5.1521464732467805,-12.47093614360767
261,-2.564728462820709,3.105208138985704,-3.801814278992913,0.6005321730307873,-1.510493475181933
262,3.752831559158402,5.772498071988891,-2.313368896591274,-8.320876372098011,-2.69249378975821
263,-1.159535549224207,1.5933687221743609,0.2103084078478305,1.0335990907736785,-3.343732269497269
264,0.6663108882493978,1.806725277433336,-3.1217148998206548,1.044749835955812,-10.215157678065047
265,-1.1568513703941012,1.8576869501533848,-4.814047329430849,-3.235891240696965,-3.3783963571627167
266,-2.226907288416444,4.004356825081569,-2.3972467865310936,0.2703810220470584,-0.1579191796116745
267,3.1614867900190875,1.441239848627476,-3.167574065921391,-3.089196750708604,1.827376983000807
268,1.3254164323111235,0.0693095845207458,-3.79023516213628,-0.9677086594958486,-5.965402220757289
269,-3.4149325107887,1.6042975852726105,-2.646432045932728,-3.39134470364363,-1.945356122046923
270,0.3440762607685088,2.0724979011547235,0.9779643376302528,3.2972100781882205,-5.84963681724307
271,1.9728491075575176,-2.6284972775887647,-1.6732908358581922,-5.891460499288063,-6.84104352678633
272,-1.9961596467966485,1.0149569008419466,-2.2422407563408724,-6.807850109463869,-4.009044147146332
273,-6.703449813207851,-0.969810359200982,-6.958499112911424,-0.2530160041947678,-7.557772554018634
274,-4.032409622833928,0.1851423008557893,-1.78197253665429,-5.631977531256793,0.6136515283231891
275,-2.1848462627309297,-0.1434579722455142,-7.703399321236265,-6.270564359275875,-0.2680444922189944
276,-1.803476796968278,0.0537721136272402,-5.248191013583921,-2.4241851634739184,-10.962619437558622
277,-6.035823398149233,2.946931785609354,-5.487119880642368,-2.738337552225805,6.550569924931504
278,-5.717703280096405,-1.0393518124922907,-6.328243355227191,-0.5239337833525446,-1.3214201796755507
279,1.0595841517952225,2.2572914754249265,-4.128341499245277,-3.494988258014816,-3.8850678056075214
280,-4.215651677643612,2.2600157512512498,-2.702045934232395,-5.208045726287327,0.5388801429902084
281,-0.8724097358578005,1.1099360125287154,-3.9392103051486576,-2.3627508188785686,-4.010989037797197
282,-0.8186427780198298,-0.3279748875330233,-3.2725157438384773,-3.493260284718443,-0.7182685367391362
283,-2.2785264160736824,0.9768215635441928,-2.482670649248207,-0.7713185819774337,-2.0609830869493617
284,-3.466544619502823,2.70591816164026,-6.294676067480529,-6.868117470285618,1.5625936767390851
285,-2.41385940497104,2.192266686240655,-8.528021840657852,-3.304804392092656,-8.707478283153188
286,-3.4407781876451544,-0.2865426786861775,-0.9806906249009776,-2.1415190416931016,2.2673839095821684
287,-4.5328326480516,2.717818440792966,-8.108814665762857,-3.01878391940719,-1.0516432701896743
288,-0.665876022922739,3.324264414602564,-2.073610633439916,-1.5456329612365902,-5.247208020770872
289,2.857962027392737,1.0084266424060733,-2.945385659864266,2.006549207748332,-4.919009988368075
290,-1.3239873245132108,3.4649591619271267,-3.750537686556317,-4.5874373254408365,-2.0213586318805934
291,-2.077218864532961,2.028098274778789,-3.59912631770483,-5.445821086328525,-6.236244702221826
