sample_id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_7,feat_9,feat_10
74,-4.508637702044764,0.645570217532256,-0.1606262710873394,0.0110134535660287,2.036532999096333,-1.933626490060118,-4.514498031450411,2.468680344908483
75,4.243249796051045,-0.2250250721398747,1.1595178477902968,69.6337801131403,1.1456231132420889,-4.587579039423543,-3.069163316243253,3.3901873555370425
76,-5.461990459512305,-4.940504414897475,7.08428297296765,0.0042450976348769,-1.6739179663083132,-3.085319499335306,-1.5829889348230215,-2.737612243666113
77,-4.542844462475616,-4.2800438478111165,7.801611767743499,0.010643089587272,2.071854905666073,-2.392121912158588,-4.719549801644994,1.5469111543911276
78,-2.7935326437576897,-1.8985903258874228,0.9521455125932524,0.0612046174513986,2.2754947026630705,-9.793447865603586,-4.792705867236875,-4.29724145313475
79,-6.592675275464222,-5.9909030359498665,2.560047479188032,0.0013703689409076,1.519422732666686,-4.7744563751535605,-3.95425150029602,3.339159123059365
80,3.721010067542769,-3.719065826881344,3.5891206570553784,41.30609499058024,3.133788444477965,-6.418156723795041,-4.212613739303354,-0.9940524176487486
81,-5.886991175530033,-8.404314214277857,2.518798015483794,0.0027753145814335,-1.0528638032044828,-5.196435662640809,-3.3311781499297344,-4.656477872039843
82,-4.353026937288444,1.9448849972724196,-1.3166025019624137,0.0128678035369538,0.842286842273337,-7.740729616679539,-1.831985927652808,6.242015063669368
83,-1.4270440425009134,-7.743632760134544,1.752627823921995,0.2400173557809337,0.6836029187750753,-4.332888056746548,-2.620795098692054,4.712441604546924
84,-4.189290359553596,0.2572123801097641,6.696650145824491,0.0151570371040634,1.2419137126901223,-0.1592316464381644,-4.213361749600504,-5.573478365892114
85,-4.095410463607886,-1.301743324611416,0.4406858990526481,0.0166489111080885,3.0296673477149323,-5.414908580335621,-0.0461528644363751,-2.1058473151683885
86,-11.04041678252984,-1.1499200718200824,4.9549852519067565,1.6040131095392634e-05,2.477263788580592,3.5067287750518314,-2.2103444832312507,-2.5904378875660306
87,-4.214377632891102,-2.36720427233526,2.17163890651553,0.0147815184358326,0.891017510022605,-5.521031036788257,-3.9760616069604513,4.885814011344634
88,-1.6693507732646675,-5.363270206371102,5.380923553825898,0.1883693203478259,2.062859009128248,-6.293093432627302,-2.362758567541253,1.6482465176686931
89,0.2538292595727505,4.160911432107235,-1.1259704006579063,1.2889517093132337,3.051978019320167,-5.34724815701384,0.0730640050217359,-5.535257725858781
90,-6.744390765546984,1.2002455132795156,1.9608481035057437,0.0011774658135814,0.930235906129267,-3.3623147359136394,-1.4998360100803885,-6.924935908269819
91,-4.533619705798188,-0.6200337835462981,6.09657766281345,0.0107417237375812,1.1983260850898956,1.1251867236396853,-5.829910022374636,0.6599285794385179
92,0.7293169689842376,-4.522643133552549,0.4548957936874691,2.073663747193785,0.0719242796952057,-3.5696762889670297,-2.1678704492334853,0.9561096481162732
93,-5.729451309240361,-0.3087513132661599,5.132931246516331,0.0032488593637589,-3.935879346444856,-3.909264313590832,-3.961689693672118,2.512774115679621
94,2.058832313383208,-6.32530157258322,-4.43802336230519,7.836813523252497,-1.7664194187631743,-4.877585940705418,-0.8314561331727868,-1.642820644154844
95,2.540871122656113,-0.468619702796341,2.5828634246256907,12.690721331899766,-0.1421098490397565,-6.214538999626614,-6.677494438748956,3.2283766420893967
96,-1.4088162200769614,1.3804615111825882,2.263028227393868,0.2444324662011516,0.9785705451479731,-4.693488711227184,-3.636675690994176,-3.5268697809860994
97,-0.9000527847533446,-0.1351200034166266,9.549148588412397,0.4065481996277806,3.5552504920670507,-3.202481995060996,-2.2484843496458087,-1.3090677606960026
98,-8.409682611466426,0.189653026290625,9.28371046078554,0.0002227005282972,-0.8906621596940933,-2.509330313203816,1.5552638652118032,-2.649869746973854
99,-2.7537921342677136,2.698577100211032,-5.978292411623757,0.0636858972434414,-2.211364284523646,-2.855213781781797,-6.528114376250813,-2.247201302543337
100,-5.989864907000065,-2.5958781729583595,8.242852358399512,0.0025040023005365,0.0429527814757801,-0.9969837277812266,-5.666132553290901,2.876408793716495
101,-7.012601013634397,-0.5520090497432824,2.6571334385705865,0.0009004634221752,1.8910427341662388,-0.2389584311909849,-5.729899826958759,-7.220933213555158
102,-1.765362869092142,-2.120822379094697,0.1546560466216808,0.1711246793602018,-2.16857373473172,-1.905165592383803,-3.6607923607401744,-6.609262702486217
103,-0.1785502043671809,-0.8629750701567764,-1.3170722899669816,0.8364820607706881,4.463710164158039,-4.458846064132409,-3.988556700298581,-0.0643677911952567
104,-9.554197385694987,-5.785520887881944,2.185101872302715,7.09030302407963e-05,-0.882618609878242,-4.323561935152115,-2.878832284318754,0.482101317222634
105,-3.148063428159251,-5.270189684290188,11.40213762545645,0.0429351934955334,-1.2050124983230677,-2.4059917676465927,0.6884918085104088,-6.238937440073082
106,-2.129122760752799,-2.387486867701918,-0.2829306179322617,0.1189415883295241,2.3870389378598054,-4.457302119916287,-4.646693527509234,-2.9003207218203464
107,0.2895540948476287,2.50666285319375,3.063071098185168,1.3358317009649228,-1.8726654870468504,1.7149652551378436,-2.3055402346051674,0.1367600048575457
108,-3.833796629566124,1.252977388049497,10.563294502178143,0.021627348528952,1.1819290303342034,-5.561179733483964,-1.5898515081747004,3.534487181962609
109,-0.112506534567407,-8.29064310392356,9.076854657234303,0.8935915078554948,0.0990161006996444,-6.928439354654948,-3.1942871718780976,-5.493050743007262
110,-6.108877397506332,-2.791134364249805,8.262133783030642,0.0022230450084112,-3.167337044110904,-4.225177136005473,-0.1149262470313572,-2.233262293654281
111,-5.010387958234023,-0.5847765991094436,1.8101634162150484,0.0066683157763484,3.0413194383508637,-4.570973993282601,-1.214162281392842,0.7426097906601936
112,-2.323067311049116,1.2760677177820994,5.662838922638306,0.0979726117755497,1.1497678084500471,-5.887454490595666,-3.338868185288889,3.169945711326158
113,-3.463380147700941,-0.0046638838912569,0.3198449183136018,0.0313237041271881,-3.512183145003151,-5.175881585768069,-2.147796156404552,-1.4065599248994416
114,0.4184406229919482,1.4456544576650798,1.0904302575436526,1.5195900932441628,-1.0704355038910518,0.7616700311617013,-3.9667664043070143,-3.104175066846952
115,-5.581521627172087,2.4294956450777816,3.7102461363952086,0.0037668294457793,0.2850747378697789,-4.604494132632553,-5.802863993483346,0.2917090342531803
116,-2.191610264421457,4.002727155001694,2.6715270530172304,0.1117366780783658,1.8435501761628084,-1.4945474704160089,-2.470458602731816,-6.037416176367641
117,-3.903841937019709,0.1991203818056814,5.98972755590869,0.020164292495904,0.900989801151236,-2.734699723468362,-5.533818437906063,1.9030234130485888
118,-3.0445424798214518,-0.9784392602830594,-1.334519276243333,0.0476180932429911,0.2741469201695675,-5.899308783427158,-6.97243192835805,-9.476614720872307
119,-1.5977924587093295,-3.5621403568362275,12.768133959957108,0.2023427052017146,-1.810545126209937,-4.73406987998698,-5.8498430158847015,7.193029087209289
120,-4.151159233957354,-3.422921427629065,-1.9000446556023984,0.0157461524261512,1.78665221238621,-1.7939126890922643,-1.4487560339604433,-3.261393770784842
121,-6.823313447813567,-2.1391722742628225,8.164983327240178,0.0010881095483302,0.0614640805023756,-4.165949724010256,-3.013010281592761,-2.3945641973265466
122,-0.558545315554428,-4.594823176258898,-0.8509962956446007,0.5720405974520303,2.2579637539632977,-3.7377947931342375,-2.288509372302079,-1.55813691956624
123,-5.408058775039437,-0.95690329571916,6.343098738709888,0.0044803291017581,1.0207116622738446,-5.870810432703291,-2.716656362451065,-3.3433910714568595
124,-3.367975645486039,1.32281650006774,-1.3364572281440452,0.0344593246731944,1.1718388700506543,-2.2663953275647053,-5.93711487887578,-1.905637148501044
125,-8.409420250669033,2.6818215282970157,-3.0401927289752413,0.0002227589638507,3.346290348312223,-2.9359220324221704,-2.675891757321455,3.85989441126704
126,-1.8438589838915944,-3.2727882170678475,0.5309617266681661,0.1582057332334405,-2.220235496577133,-6.943890531393279,-2.448730762749303,-6.600551986504375
127,-0.2101733603748816,0.2644957729024781,0.1431903532455765,0.8104437349613051,-6.275600371061668,-1.0271419860317357,-2.7489395737933786,2.9404676962532346
128,-1.1149520276616194,3.6055256991266784,2.5975146622414087,0.3279310101396372,1.5307851533508705,-8.676365053537342,-4.785103033962436,-14.73591207788527
129,-3.030756233664912,-4.270015996958891,5.266654596547802,0.0482791140260927,-1.9393342364046016,-5.191551128975817,-2.0537211684024888,-6.57539978963271
130,-4.717012819409906,2.4128217974296584,-0.8671429626859495,0.0089418496125665,-0.4174646162292519,-3.154528056465796,-3.827572126873495,-2.493127687153515
131,-2.6335488220959045,0.6220927743940852,1.608901213099588,0.0718231219459534,0.5793281806349215,-3.4645388228276928,-5.445135305150604,-3.762277686040406
132,-5.955034683808897,-7.3234559726999855,-4.054387045891216,0.0025927539064618,-1.952740545159482,-3.04218156867758,-1.8232956064869248,-15.538893883009337
133,-1.5499525063139874,-5.036526036791058,-4.495280123004541,0.2122580545047512,-0.0355270687127964,-9.029674737126273,-3.5570665587147023,-5.124661407249111
134,-5.399682209336906,1.0643816594798223,3.919690410682864,0.0045180164979562,-0.8581641013528283,-6.5596182870112685,-3.754730270567245,-2.6383813634253386
135,-1.4792419036956028,-1.5418580316556691,5.995765774827038,0.2278103251034796,3.4135169966980663,-5.242983033951686,-1.1578089941172542,5.514619097066792
136,-10.203387059302225,-2.3405824968513005,-0.6042201586192593,3.704463358206481e-05,3.419670767055428,-1.9744216081809385,-4.327363896963836,0.5022127518449677
137,-6.079265348999151,-4.936907435250992,0.2615100019742655,0.0022898582818199,-2.3776917297550617,-1.91551214499535,0.2613749642267895,-2.1051275569733665
138,-4.120683623956597,5.358570100478017,7.328943703083012,0.0162334130977188,-2.5316694551720778,-4.49705735236287,-3.482340082477972,-5.84118712315434
139,-5.861659562533465,-7.0773464465446825,1.3811986288807117,0.0028465157896922,1.709694210586712,-4.526844241340629,-0.295031849939769,1.4045223888435583
140,-4.544651929278396,0.9187392366327196,3.980557488594832,0.0106238699308419,-3.091245739680269,-0.6531265299573437,-3.762588506629131,-2.580656022705499
141,-3.333471495406281,-2.4162374255417585,6.600421073228663,0.0356690648948516,2.5391267942206506,-6.655730322964816,-4.192768004644271,-2.820076676078427
142,-4.055613299988036,2.1090275889489165,5.603725084102637,0.0173248515932673,2.540397280301504,-7.112469267129322,-2.3500803537884742,-5.041718676599169
143,-2.2201847709751674,-1.5761204938476296,4.6270596861675335,0.1085890428678686,-0.9984816533921964,-4.32895487786547,-4.114897245831264,3.724926084529272
144,-6.180880047181175,-3.8170033362093054,3.143923639424351,0.0020686065819634,2.8564892262431245,-7.761441187538946,-3.125077675357401,-1.5049294492731553
145,-1.2431253307981711,-6.847685781425136,3.875300477926877,0.2884812083670608,0.8344373170053014,-5.0640550590590525,-5.522353849998399,-2.6638140472128766
146,-6.03392186419322,-2.4223998067774124,1.2307857207697428,0.0023960784332313,-1.1020052868642003,-3.911165039522116,-2.4055191412575447,-3.1239189253659227
147,-4.8499583121105365,-0.6322487708302735,5.885822660546742,0.0078287039045662,-1.038024619238934,-8.498192534050311,-4.19086022450159,-2.758941958256648
148,-7.53287304709306,-2.3112529499055734,2.988081183718274,0.0005351983955034,0.2844178783513109,-1.8526988106324864,-2.268810559410744,-3.322069476215139
149,2.3407066501818203,3.9955172005156103,1.5968710743678798,10.388575058005554,3.842920856672158,-3.2540419014281547,-3.804565870838693,-4.383021698330956
150,-0.8455663217005784,0.5763538124594554,-3.017226636813076,0.4293141594280152,-3.438507497360668,-2.925945671750287,-4.331815048132227,-3.887278579263139
151,-1.1906843006375043,-0.90038456960322,8.093004042831376,0.3040131564739609,7.13711182819968,-3.243795874773766,-6.435939249533935,1.3074084787447209
152,-2.383115250808157,-0.323928612970052,0.7550261489448413,0.0922627078748256,-0.0357670686970572,-4.326382400314202,-1.5205304873637462,-1.739592550944775
153,-8.545059681362368,-2.7766911911455217,4.194020419893352,0.0001945036398182,1.7793850414555736,-6.921146611607503,-5.96018256479505,0.3841655346300294
154,-6.898265315016473,-7.757865583377927,3.2313821410920145,0.0010095351364557,-1.636553814009658,-0.2402173481011771,-1.6567779853250575,-11.52526368284204
155,-2.961702175064892,-6.226807093625096,0.90933921068389,0.0517307873315127,2.8102559433617262,-9.816669093393363,-2.535806505862879,-0.1794793484893049
156,-3.339765239195196,-0.3096687502546984,-4.440076789783035,0.0354452779069016,5.9325526149104935,-6.912716451781733,-7.01126661902863,-0.4580244103965953
157,-6.014270643267627,-0.9664049927843932,4.257176094470955,0.0024436299927375,0.0741466449710157,-4.57157052734098,4.84671638429578,-1.2271584885317024
158,-10.124022942937875,0.4109659772789693,5.0614202591667,4.010446260492272e-05,4.0487326119500295,-6.325414654490839,0.0837562141873458,-0.9664067642455634
159,-5.979986293315665,-5.082979724073294,2.133309180240908,0.0025288609542905,3.3978237849060853,-2.782848440743482,-2.778199405512624,3.978847843886381
160,-1.0528735088820311,-6.4241360130120695,3.009631134476491,0.3489336432254299,1.83886787573614,-2.4486579232966665,-1.6045707669395406,-6.681176741803679
161,-4.009790361249527,-4.7680893272889655,1.7431858669895477,0.0181371970976151,1.0480247708068435,-3.874556167349657,-0.920277123711002,-4.827118390928336
162,-8.351813795758911,0.6105255476821552,3.175165294022104,0.0002359681320462,2.6223558847335484,-6.059046776573604,-3.8999858948720423,-9.009357118985324
163,0.6009979568361299,-2.40100230501026,3.147151572434395,1.82393810394582,3.957874877582825,-5.019535656209508,-2.832118481387384,1.3717062505094728
164,-0.4093483697802456,-5.647708161911232,0.3924061416138196,0.6640828456254951,-0.0182138992007085,-4.550633007351687,-5.477637903081487,0.1942442057156648
165,-2.7042916654413296,-2.197633687000045,1.851567798377352,0.0669177071875716,1.6207250689663155,-6.1672468844164925,-2.697221109328731,1.098129771015712
166,-9.101657625217005,-4.359809438006117,2.565560397337375,0.0001114808617586,1.9363380585301495,-7.825448896019129,-4.861995904110295,-11.283041127125127
167,-2.7615915900505037,-2.132218487339871,0.6229712245207004,0.063191113932381,0.6322469009159641,-4.983448389123871,-0.6953813360521774,-4.451667531392906
168,-4.059766748173231,0.4038630756582275,-1.0833436229932434,0.01725304294983,2.762664697657189,-2.235258104920532,-3.1246356643834936,-4.809787813262142
169,-0.5912529010139833,-8.848399732244209,5.707965402925831,0.5536332024163999,-3.56309998304583,-7.770110360386948,-5.430203455533814,-0.0551962161398216
170,-2.198611912232668,-4.517811694719737,1.1401324891966642,0.1109570696675255,2.798095638415517,-5.878644456695257,-3.7255881881778112,-6.268228692685723
171,-8.676458159193658,-4.795319933128331,-0.3855061908769714,0.0001705540744721,1.877082065209052,-1.697269694174123,-3.191773514408519,-6.824929422889965
172,-2.780338775572893,-0.6322121063827786,4.349955691230072,0.0620174938061234,4.70542411216689,-3.580162823992122,0.9604288868736196,-3.5056454595625817
173,-9.37358279852997,-5.99164793535426,6.041662597104796,8.49385249914144e-05,-3.8222392394513536,-1.469564375941268,-6.384959587956015,-0.9325771397063868
174,1.0164141243814129,0.1338762116023408,7.104052414440426,2.7632682407500746,0.6934492437830689,-4.432218802298427,-3.3574361550022798,4.651603468036382
175,-2.2859249508106,2.306420438055264,-0.4849625440275669,0.1016799696272061,1.724136014307053,-4.940660331625894,-4.924154619544619,-1.4958927794898595
176,-5.44017859323124,-3.497321129055401,4.497661408734343,0.0043387083376006,-0.0245241348733491,-4.588386360194659,-4.273505118073071,-3.2602962681647307
177,1.4112305842101185,0.8276894865207041,4.720423320637801,4.100998924718745,0.1192774632494579,-2.075889814429802,-3.573670505647263,-2.7137212313261907
178,-3.692475490284304,-2.4890743640122053,1.02032652247266,0.024910260545608,0.5697245730660869,-5.20642376262015,-3.9167588367959087,-2.323795338344417
179,-4.254090757122519,2.655045812688787,1.031243115252804,0.0142060015809005,1.5936716019125483,-4.75580088339082,-5.951172227863403,-2.084060267403861
180,-0.5393835910410472,3.2415278200199,4.815513945205573,0.5831075743508326,2.4837791577731045,-6.364853980053995,-4.76365074491947,-4.870545120117823
181,-3.619986220045137,-1.7694635274462946,-0.4283223266771614,0.0267830455592542,2.447068622484023,-6.871880488337817,-6.869255509400904,3.988311776297646
182,-0.6128428575011586,0.505944985077091,-0.3357009420776964,0.5418083935385006,0.4906490005460744,0.3593359577811128,-2.400437088432707,6.5301051824542045
183,-0.7927178877665959,-0.9162413756845628,7.046441956610878,0.4526129708039466,2.3097546410829595,-3.4134025627159312,-5.996998659576896,3.4325806426719536
184,-1.611018814403502,-1.3698893300774944,9.587972370357722,0.199684069399573,-0.2961689558846334,-5.107587335715852,-5.848103719050415,-3.766009110480161
185,-5.675193237764075,-4.958141100640312,5.501005964961431,0.0034300061055433,0.9574059340764848,-9.302867387113048,-3.850382322505184,1.091095197363135
186,-2.6143245446250067,0.4216082407854498,4.961366327264707,0.0732172269669265,5.425762240779958,-5.107595945272859,-3.37926151293818,2.9899854019560053
